LGA_2021,Region,Year,OBS_VALUE
47700, Tea Tree Gully,2017,99617
47700, Tea Tree Gully,2018,100235
47700, Tea Tree Gully,2019,100982
47700, Tea Tree Gully,2020,101788
47700, Tea Tree Gully,2021,102067
18250, Willoughby,2001,61399
18250, Willoughby,2002,62785
18250, Willoughby,2003,63389
18250, Willoughby,2004,64414
18250, Willoughby,2005,65578
18250, Willoughby,2006,66481
18250, Willoughby,2007,67809
18250, Willoughby,2008,68434
18250, Willoughby,2009,69512
18250, Willoughby,2010,70256
18250, Willoughby,2011,71139
18250, Willoughby,2012,72119
18250, Willoughby,2013,73072
18250, Willoughby,2014,74238
18250, Willoughby,2015,75970
18250, Willoughby,2016,77888
18250, Willoughby,2017,78834
18250, Willoughby,2018,78716
18250, Willoughby,2019,78723
18250, Willoughby,2020,78428
18250, Willoughby,2021,76034
14000, Hornsby,2001,132644
14000, Hornsby,2002,134068
14000, Hornsby,2003,134991
14000, Hornsby,2004,135567
14000, Hornsby,2005,135974
14000, Hornsby,2006,136162
14000, Hornsby,2007,137694
14000, Hornsby,2008,139436
14000, Hornsby,2009,141117
14000, Hornsby,2010,142549
14000, Hornsby,2011,143273
14000, Hornsby,2012,143754
14000, Hornsby,2013,144458
14000, Hornsby,2014,145262
14000, Hornsby,2015,146147
14000, Hornsby,2016,147385
14000, Hornsby,2017,149522
14000, Hornsby,2018,151653
14000, Hornsby,2019,152994
14000, Hornsby,2020,153746
14000, Hornsby,2021,152225
45540, Peterborough,2001,2014
45540, Peterborough,2002,2009
45540, Peterborough,2003,2010
45540, Peterborough,2004,1994
45540, Peterborough,2005,1963
45540, Peterborough,2006,1946
45540, Peterborough,2007,1925
45540, Peterborough,2008,1887
45540, Peterborough,2009,1838
45540, Peterborough,2010,1792
45540, Peterborough,2011,1758
45540, Peterborough,2012,1740
45540, Peterborough,2013,1728
45540, Peterborough,2014,1717
45540, Peterborough,2015,1706
45540, Peterborough,2016,1712
45540, Peterborough,2017,1724
45540, Peterborough,2018,1707
45540, Peterborough,2019,1698
45540, Peterborough,2020,1683
45540, Peterborough,2021,1669
11450, Camden,2001,45167
11450, Camden,2002,47176
11450, Camden,2003,48445
11450, Camden,2004,48929
11450, Camden,2005,49994
11450, Camden,2006,50632
11450, Camden,2007,52182
11450, Camden,2008,53739
11450, Camden,2009,55379
11450, Camden,2010,56848
11450, Camden,2011,58440
11450, Camden,2012,61128
11450, Camden,2013,64095
11450, Camden,2014,68645
11450, Camden,2015,74103
11450, Camden,2016,80268
11450, Camden,2017,88229
11450, Camden,2018,95876
11450, Camden,2019,104489
11450, Camden,2020,112157
11450, Camden,2021,119951
65210, Tasman,2001,2282
65210, Tasman,2002,2282
65210, Tasman,2003,2238
65210, Tasman,2004,2273
65210, Tasman,2005,2279
65210, Tasman,2006,2326
65210, Tasman,2007,2332
65210, Tasman,2008,2352
65210, Tasman,2009,2400
65210, Tasman,2010,2432
65210, Tasman,2011,2443
65210, Tasman,2012,2436
65210, Tasman,2013,2356
65210, Tasman,2014,2389
65210, Tasman,2015,2391
65210, Tasman,2016,2389
65210, Tasman,2017,2411
65210, Tasman,2018,2455
65210, Tasman,2019,2504
65210, Tasman,2020,2585
65210, Tasman,2021,2643
59370, York,2001,3246
59370, York,2002,3217
59370, York,2003,3227
59370, York,2004,3219
59370, York,2005,3220
59370, York,2006,3244
59370, York,2007,3273
59370, York,2008,3320
59370, York,2009,3360
59370, York,2010,3410
59370, York,2011,3462
59370, York,2012,3547
59370, York,2013,3619
59370, York,2014,3609
59370, York,2015,3599
59370, York,2016,3605
59370, York,2017,3595
59370, York,2018,3578
59370, York,2019,3556
59370, York,2020,3573
59370, York,2021,3553
25490, Moyne,2001,15525
25490, Moyne,2002,15578
25490, Moyne,2003,15605
25490, Moyne,2004,15597
25490, Moyne,2005,15635
25490, Moyne,2006,15708
25490, Moyne,2007,15744
25490, Moyne,2008,15848
25490, Moyne,2009,15976
25490, Moyne,2010,16082
25490, Moyne,2011,16167
25490, Moyne,2012,16304
25490, Moyne,2013,16431
25490, Moyne,2014,16512
25490, Moyne,2015,16591
25490, Moyne,2016,16737
25490, Moyne,2017,16771
25490, Moyne,2018,16882
25490, Moyne,2019,16977
25490, Moyne,2020,17064
25490, Moyne,2021,17291
57420, Ravensthorpe,2001,1510
57420, Ravensthorpe,2002,1543
57420, Ravensthorpe,2003,1562
57420, Ravensthorpe,2004,1589
57420, Ravensthorpe,2005,1733
57420, Ravensthorpe,2006,2045
57420, Ravensthorpe,2007,2110
57420, Ravensthorpe,2008,2220
57420, Ravensthorpe,2009,2171
57420, Ravensthorpe,2010,2158
57420, Ravensthorpe,2011,2187
57420, Ravensthorpe,2012,2154
57420, Ravensthorpe,2013,2118
57420, Ravensthorpe,2014,2036
57420, Ravensthorpe,2015,1906
57420, Ravensthorpe,2016,1764
57420, Ravensthorpe,2017,1820
57420, Ravensthorpe,2018,1847
57420, Ravensthorpe,2019,1917
57420, Ravensthorpe,2020,2026
57420, Ravensthorpe,2021,2157
31820, Bundaberg,2001,77430
31820, Bundaberg,2002,78571
31820, Bundaberg,2003,79559
31820, Bundaberg,2004,80991
31820, Bundaberg,2005,82876
31820, Bundaberg,2006,84816
31820, Bundaberg,2007,86486
31820, Bundaberg,2008,88599
31820, Bundaberg,2009,90335
31820, Bundaberg,2010,91400
31820, Bundaberg,2011,92063
31820, Bundaberg,2012,93293
31820, Bundaberg,2013,93850
31820, Bundaberg,2014,94025
31820, Bundaberg,2015,94028
31820, Bundaberg,2016,94256
31820, Bundaberg,2017,95390
31820, Bundaberg,2018,96669
31820, Bundaberg,2019,97906
31820, Bundaberg,2020,99053
31820, Bundaberg,2021,100118
53570, Gingin,2001,4274
53570, Gingin,2002,4381
53570, Gingin,2003,4461
53570, Gingin,2004,4504
53570, Gingin,2005,4534
53570, Gingin,2006,4577
53570, Gingin,2007,4574
53570, Gingin,2008,4646
53570, Gingin,2009,4768
53570, Gingin,2010,4786
53570, Gingin,2011,4822
53570, Gingin,2012,4994
53570, Gingin,2013,5267
53570, Gingin,2014,5356
53570, Gingin,2015,5351
53570, Gingin,2016,5325
53570, Gingin,2017,5354
53570, Gingin,2018,5389
53570, Gingin,2019,5477
53570, Gingin,2020,5621
53570, Gingin,2021,5751
41830, Flinders Ranges,2001,1804
41830, Flinders Ranges,2002,1791
41830, Flinders Ranges,2003,1785
41830, Flinders Ranges,2004,1776
41830, Flinders Ranges,2005,1767
41830, Flinders Ranges,2006,1767
